caseid,task,user,end_timestamp,start_timestamp
request for payment 172064,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 13:02:09+00:00,2018-10-30 12:21:09+00:00
request for payment 181734,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 13:42:13+00:00,2018-10-30 12:42:13+00:00
request for payment 181734,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 13:18:27+00:00,2018-10-30 12:42:27+00:00
request for payment 172069,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 13:59:51+00:00,2018-10-30 13:01:51+00:00
request for payment 172069,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 14:00:58+00:00,2018-10-30 13:01:58+00:00
request for payment 172668,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 14:24:30+00:00,2018-10-30 13:50:30+00:00
request for payment 172668,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 14:42:49+00:00,2018-10-30 13:52:49+00:00
request for payment 182326,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 14:53:46+00:00,2018-10-30 13:54:46+00:00
request for payment 182326,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 14:47:47+00:00,2018-10-30 13:54:47+00:00
request for payment 182331,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 14:38:44+00:00,2018-10-30 13:57:44+00:00
request for payment 182331,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 14:48:53+00:00,2018-10-30 13:57:53+00:00
request for payment 172668,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 14:47:25+00:00,2018-10-30 13:59:25+00:00
request for payment 176997,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:06:50+00:00,2018-10-30 14:18:50+00:00
request for payment 177002,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-30 15:17:55+00:00,2018-10-30 14:19:55+00:00
request for payment 177002,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:19:51+00:00,2018-10-30 14:23:51+00:00
request for payment 173687,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:17:05+00:00,2018-10-30 14:32:05+00:00
request for payment 182326,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:35:40+00:00,2018-10-30 14:35:40+00:00
request for payment 174736,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:18:41+00:00,2018-10-30 14:37:41+00:00
request for payment 172346,Request Payment,SYSTEM,2018-10-30 15:19:32+00:00,2018-10-30 14:38:32+00:00
request for payment 182505,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-30 15:16:52+00:00,2018-10-30 14:45:52+00:00
request for payment 174769,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-30 15:47:30+00:00,2018-10-30 14:48:30+00:00
request for payment 174774,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-30 15:50:49+00:00,2018-10-30 14:51:49+00:00
request for payment 172351,Request Payment,SYSTEM,2018-10-30 15:26:42+00:00,2018-10-30 14:54:42+00:00
request for payment 182326,Request Payment,SYSTEM,2018-10-30 15:46:42+00:00,2018-10-30 14:58:42+00:00
request for payment 176997,Request Payment,SYSTEM,2018-10-30 15:47:55+00:00,2018-10-30 14:58:55+00:00
request for payment 182336,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 16:28:29+00:00,2018-10-30 15:52:29+00:00
request for payment 182336,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-30 16:38:31+00:00,2018-10-30 15:53:31+00:00
request for payment 182344,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 16:29:46+00:00,2018-10-30 15:58:46+00:00
request for payment 182344,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 16:47:52+00:00,2018-10-30 15:58:52+00:00
request for payment 172673,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 16:50:03+00:00,2018-10-30 16:20:03+00:00
request for payment 172673,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 17:08:07+00:00,2018-10-30 16:20:07+00:00
request for payment 172049,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-30 17:36:19+00:00,2018-10-30 17:01:19+00:00
request for payment 182509,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-30 17:47:56+00:00,2018-10-30 17:11:56+00:00
request for payment 182509,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-30 18:02:58+00:00,2018-10-30 17:11:58+00:00
request for payment 183503,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 06:59:15+00:00,2018-10-31 06:10:15+00:00
request for payment 183503,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 07:14:36+00:00,2018-10-31 06:14:36+00:00
request for payment 183153,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 08:07:50+00:00,2018-10-31 07:14:50+00:00
request for payment 177008,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 08:41:17+00:00,2018-10-31 07:47:17+00:00
request for payment 175066,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 08:30:36+00:00,2018-10-31 07:59:36+00:00
request for payment 175066,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 08:49:52+00:00,2018-10-31 07:59:52+00:00
request for payment 175072,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 08:39:46+00:00,2018-10-31 08:03:46+00:00
request for payment 175072,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 08:39:19+00:00,2018-10-31 08:04:19+00:00
request for payment 175077,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 09:09:18+00:00,2018-10-31 08:10:18+00:00
request for payment 175077,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 09:02:56+00:00,2018-10-31 08:10:56+00:00
request for payment 183153,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:12:03+00:00,2018-10-31 08:15:03+00:00
request for payment 172362,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 08:49:47+00:00,2018-10-31 08:17:47+00:00
request for payment 182500,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 08:55:18+00:00,2018-10-31 08:18:18+00:00
request for payment 182500,Request Payment,SYSTEM,2018-10-31 09:11:57+00:00,2018-10-31 08:21:57+00:00
request for payment 181739,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 09:16:23+00:00,2018-10-31 08:32:23+00:00
request for payment 181739,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-31 09:26:37+00:00,2018-10-31 08:32:37+00:00
request for payment 182349,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 09:38:39+00:00,2018-10-31 08:47:39+00:00
request for payment 172075,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 09:31:02+00:00,2018-10-31 08:49:02+00:00
request for payment 172075,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 09:22:07+00:00,2018-10-31 08:49:07+00:00
request for payment 182349,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 09:28:10+00:00,2018-10-31 08:56:10+00:00
request for payment 172075,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:35:28+00:00,2018-10-31 09:01:28+00:00
request for payment 172673,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:52:45+00:00,2018-10-31 09:09:45+00:00
request for payment 172064,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 10:11:15+00:00,2018-10-31 09:15:15+00:00
request for payment 177028,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:49:16+00:00,2018-10-31 09:17:16+00:00
request for payment 172049,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:15:23+00:00,2018-10-31 09:20:23+00:00
request for payment 172341,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:57:25+00:00,2018-10-31 09:23:25+00:00
request for payment 182354,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 09:54:52+00:00,2018-10-31 09:23:52+00:00
request for payment 182354,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 09:57:01+00:00,2018-10-31 09:24:01+00:00
request for payment 182360,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:10:44+00:00,2018-10-31 09:26:44+00:00
request for payment 182360,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 10:01:02+00:00,2018-10-31 09:27:02+00:00
request for payment 182365,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:20:38+00:00,2018-10-31 09:27:38+00:00
request for payment 182365,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 10:27:02+00:00,2018-10-31 09:28:02+00:00
request for payment 183508,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:28:32+00:00,2018-10-31 09:29:32+00:00
request for payment 183508,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 10:06:38+00:00,2018-10-31 09:29:38+00:00
request for payment 182331,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 09:59:51+00:00,2018-10-31 09:29:51+00:00
request for payment 172367,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 10:19:03+00:00,2018-10-31 09:31:03+00:00
request for payment 177024,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:13:14+00:00,2018-10-31 09:33:14+00:00
request for payment 183104,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 10:22:34+00:00,2018-10-31 09:35:34+00:00
request for payment 183513,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 10:34:52+00:00,2018-10-31 09:41:52+00:00
request for payment 183513,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 10:42:08+00:00,2018-10-31 09:49:08+00:00
request for payment 172668,Request Payment,SYSTEM,2018-10-31 10:30:43+00:00,2018-10-31 09:55:43+00:00
request for payment 182514,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:10:24+00:00,2018-10-31 10:22:24+00:00
request for payment 182514,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 10:58:29+00:00,2018-10-31 10:22:29+00:00
request for payment 172080,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:18:17+00:00,2018-10-31 10:42:17+00:00
request for payment 172080,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 11:30:24+00:00,2018-10-31 10:43:24+00:00
request for payment 172085,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:33:07+00:00,2018-10-31 10:49:07+00:00
request for payment 172085,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-31 11:39:10+00:00,2018-10-31 10:49:10+00:00
request for payment 179597,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:46:48+00:00,2018-10-31 10:51:48+00:00
request for payment 182297,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:45:46+00:00,2018-10-31 10:52:46+00:00
request for payment 181729,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:42:08+00:00,2018-10-31 10:53:08+00:00
request for payment 183109,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:40:18+00:00,2018-10-31 10:54:18+00:00
request for payment 183114,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:30:19+00:00,2018-10-31 10:55:19+00:00
request for payment 182514,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:40:17+00:00,2018-10-31 10:57:17+00:00
request for payment 183513,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:33:38+00:00,2018-10-31 10:57:38+00:00
request for payment 183508,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:34:08+00:00,2018-10-31 10:58:08+00:00
request for payment 172069,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:56:20+00:00,2018-10-31 10:59:20+00:00
request for payment 172059,Request For Payment REJECTED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:52:39+00:00,2018-10-31 10:59:39+00:00
request for payment 183142,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:55:15+00:00,2018-10-31 11:00:15+00:00
request for payment 177028,Request Payment,SYSTEM,2018-10-31 11:50:15+00:00,2018-10-31 11:00:15+00:00
request for payment 177045,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:37:54+00:00,2018-10-31 11:00:54+00:00
request for payment 183125,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:46:30+00:00,2018-10-31 11:01:30+00:00
request for payment 172356,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:38:55+00:00,2018-10-31 11:01:55+00:00
request for payment 182478,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 11:38:14+00:00,2018-10-31 11:02:14+00:00
request for payment 180443,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:43:06+00:00,2018-10-31 11:03:06+00:00
request for payment 182456,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:50:56+00:00,2018-10-31 11:03:56+00:00
request for payment 182450,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 11:49:19+00:00,2018-10-31 11:04:19+00:00
request for payment 183518,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:37:33+00:00,2018-10-31 11:04:33+00:00
request for payment 183518,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 11:40:36+00:00,2018-10-31 11:06:36+00:00
request for payment 172678,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 11:41:38+00:00,2018-10-31 11:06:38+00:00
request for payment 172678,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 11:40:01+00:00,2018-10-31 11:07:01+00:00
request for payment 182519,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 12:24:34+00:00,2018-10-31 11:29:34+00:00
request for payment 182519,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 12:18:39+00:00,2018-10-31 11:31:39+00:00
request for payment 183114,Request Payment,SYSTEM,2018-10-31 12:36:04+00:00,2018-10-31 11:41:04+00:00
request for payment 176991,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 12:36:28+00:00,2018-10-31 12:04:28+00:00
request for payment 172324,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 13:04:28+00:00,2018-10-31 12:04:28+00:00
request for payment 183518,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 13:18:50+00:00,2018-10-31 12:24:50+00:00
request for payment 183523,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 13:03:12+00:00,2018-10-31 12:29:12+00:00
request for payment 183523,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-31 13:28:41+00:00,2018-10-31 12:29:41+00:00
request for payment 174736,Request Payment,SYSTEM,2018-10-31 13:45:08+00:00,2018-10-31 12:54:08+00:00
request for payment 183527,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 14:29:11+00:00,2018-10-31 13:32:11+00:00
request for payment 183527,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 14:02:20+00:00,2018-10-31 13:32:20+00:00
request for payment 183527,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 14:23:30+00:00,2018-10-31 13:35:30+00:00
request for payment 183533,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 14:13:59+00:00,2018-10-31 13:39:59+00:00
request for payment 183533,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 14:29:06+00:00,2018-10-31 13:40:06+00:00
request for payment 182509,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 14:37:18+00:00,2018-10-31 13:49:18+00:00
request for payment 183538,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 14:32:04+00:00,2018-10-31 14:02:04+00:00
request for payment 183538,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 14:58:06+00:00,2018-10-31 14:02:06+00:00
request for payment 172093,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 15:46:30+00:00,2018-10-31 14:54:30+00:00
request for payment 172093,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 15:54:19+00:00,2018-10-31 14:57:19+00:00
request for payment 182370,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 15:59:15+00:00,2018-10-31 15:06:15+00:00
request for payment 182370,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 15:51:27+00:00,2018-10-31 15:09:27+00:00
request for payment 175066,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-10-31 15:46:43+00:00,2018-10-31 15:12:43+00:00
request for payment 175072,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 15:46:48+00:00,2018-10-31 15:13:48+00:00
request for payment 183523,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-10-31 15:55:01+00:00,2018-10-31 15:15:01+00:00
request for payment 182370,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 16:34:11+00:00,2018-10-31 15:38:11+00:00
request for payment 182462,Request Payment,SYSTEM,2018-10-31 16:51:26+00:00,2018-10-31 15:53:26+00:00
request for payment 182375,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 16:57:15+00:00,2018-10-31 16:02:15+00:00
request for payment 182375,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 16:57:01+00:00,2018-10-31 16:04:01+00:00
request for payment 182380,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 17:11:11+00:00,2018-10-31 16:16:11+00:00
request for payment 182380,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 17:15:16+00:00,2018-10-31 16:16:16+00:00
request for payment 182812,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 18:53:03+00:00,2018-10-31 18:04:03+00:00
request for payment 182812,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-10-31 18:45:13+00:00,2018-10-31 18:04:13+00:00
request for payment 172587,Request Payment,SYSTEM,2018-10-31 19:34:25+00:00,2018-10-31 18:48:25+00:00
request for payment 179597,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 19:47:27+00:00,2018-10-31 19:07:27+00:00
request for payment 175066,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-10-31 20:03:28+00:00,2018-10-31 19:10:28+00:00
request for payment 172683,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 19:42:10+00:00,2018-10-31 19:12:10+00:00
request for payment 172683,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 20:06:20+00:00,2018-10-31 19:12:20+00:00
request for payment 172689,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-10-31 19:50:22+00:00,2018-10-31 19:16:22+00:00
request for payment 172689,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-10-31 19:54:28+00:00,2018-10-31 19:16:28+00:00
request for payment 172069,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-01 05:07:14+00:00,2018-11-01 04:35:14+00:00
request for payment 180455,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-01 05:30:33+00:00,2018-11-01 04:50:33+00:00
